departamento,provincia,candidato,partido,votos
HUANUCO,MARAÑÓN,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,117
HUANUCO,MARAÑÓN,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,115
HUANUCO,MARAÑÓN,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,97
HUANUCO,MARAÑÓN,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,95
HUANUCO,MARAÑÓN,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,91
HUANUCO,MARAÑÓN,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,88
HUANUCO,MARAÑÓN,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,85
HUANUCO,MARAÑÓN,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,80
HUANUCO,MARAÑÓN,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,71
HUANUCO,MARAÑÓN,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,68
HUANUCO,MARAÑÓN,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,66
HUANUCO,MARAÑÓN,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,55
HUANUCO,MARAÑÓN,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,36
HUANUCO,MARAÑÓN,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",33
HUANUCO,MARAÑÓN,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,27
HUANUCO,MARAÑÓN,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,23
HUANUCO,MARAÑÓN,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,22
HUANUCO,MARAÑÓN,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,22
HUANUCO,MARAÑÓN,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,19
HUANUCO,MARAÑÓN,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,19
HUANUCO,MARAÑÓN,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,15
HUANUCO,MARAÑÓN,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,14
HUANUCO,MARAÑÓN,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,13
HUANUCO,MARAÑÓN,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,12
HUANUCO,MARAÑÓN,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,11
HUANUCO,MARAÑÓN,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,10
HUANUCO,MARAÑÓN,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,9
HUANUCO,MARAÑÓN,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,6
HUANUCO,MARAÑÓN,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,4
HUANUCO,PACHITEA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,10364
HUANUCO,PACHITEA,,VOTOS EN BLANCO,5011
HUANUCO,PACHITEA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3786
HUANUCO,PACHITEA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1692
HUANUCO,PACHITEA,,VOTOS NULOS,1416
HUANUCO,PACHITEA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,463
HUANUCO,PACHITEA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,460
HUANUCO,PACHITEA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,441
HUANUCO,PACHITEA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,378
HUANUCO,PACHITEA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,285
HUANUCO,PACHITEA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,184
HUANUCO,PACHITEA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,181
HUANUCO,PACHITEA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,175
HUANUCO,PACHITEA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,137
HUANUCO,PACHITEA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,127
HUANUCO,PACHITEA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,120
HUANUCO,PACHITEA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,108
HUANUCO,PACHITEA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,95
HUANUCO,PACHITEA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,95
HUANUCO,PACHITEA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",88
HUANUCO,PACHITEA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,72
HUANUCO,PACHITEA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,46
HUANUCO,PACHITEA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,44
HUANUCO,PACHITEA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,40
HUANUCO,PACHITEA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,38
HUANUCO,PACHITEA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,37
HUANUCO,PACHITEA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,32
HUANUCO,PACHITEA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,31
HUANUCO,PACHITEA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,29
HUANUCO,PACHITEA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,29
HUANUCO,PACHITEA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,25
HUANUCO,PACHITEA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,25
HUANUCO,PACHITEA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,22
HUANUCO,PACHITEA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,13
HUANUCO,PACHITEA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,13
HUANUCO,PACHITEA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,12
HUANUCO,PACHITEA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,12
HUANUCO,PACHITEA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,9
HUANUCO,PUERTO INCA,,VOTOS EN BLANCO,4957
HUANUCO,PUERTO INCA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,3808
HUANUCO,PUERTO INCA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,3469
HUANUCO,PUERTO INCA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1482
HUANUCO,PUERTO INCA,,VOTOS NULOS,1017
HUANUCO,PUERTO INCA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,572
HUANUCO,PUERTO INCA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,430
HUANUCO,PUERTO INCA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,300
HUANUCO,PUERTO INCA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,282
HUANUCO,PUERTO INCA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,193
HUANUCO,PUERTO INCA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,154
HUANUCO,PUERTO INCA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,147
HUANUCO,PUERTO INCA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,145
HUANUCO,PUERTO INCA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,124
HUANUCO,PUERTO INCA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,114
HUANUCO,PUERTO INCA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,113
HUANUCO,PUERTO INCA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,110
HUANUCO,PUERTO INCA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",97
HUANUCO,PUERTO INCA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,93
HUANUCO,PUERTO INCA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,88
HUANUCO,PUERTO INCA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,65
HUANUCO,PUERTO INCA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,43
HUANUCO,PUERTO INCA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,39
HUANUCO,PUERTO INCA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,34
HUANUCO,PUERTO INCA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,32
HUANUCO,PUERTO INCA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,31
HUANUCO,PUERTO INCA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,27
HUANUCO,PUERTO INCA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,23
HUANUCO,PUERTO INCA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,20
HUANUCO,PUERTO INCA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,20
HUANUCO,PUERTO INCA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,19
HUANUCO,PUERTO INCA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,19
HUANUCO,PUERTO INCA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,18
HUANUCO,PUERTO INCA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,18
HUANUCO,PUERTO INCA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,17
HUANUCO,PUERTO INCA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,17
HUANUCO,PUERTO INCA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,13
HUANUCO,PUERTO INCA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,2
HUANUCO,YAROWILCA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,6088
HUANUCO,YAROWILCA,,VOTOS EN BLANCO,2086
HUANUCO,YAROWILCA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1381
HUANUCO,YAROWILCA,,VOTOS NULOS,628
HUANUCO,YAROWILCA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,610
HUANUCO,YAROWILCA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,458
HUANUCO,YAROWILCA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,296
HUANUCO,YAROWILCA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,246
HUANUCO,YAROWILCA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,221
HUANUCO,YAROWILCA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,159
HUANUCO,YAROWILCA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,132
HUANUCO,YAROWILCA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,110
HUANUCO,YAROWILCA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,106
HUANUCO,YAROWILCA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,94
HUANUCO,YAROWILCA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,89
HUANUCO,YAROWILCA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,74
HUANUCO,YAROWILCA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,53
HUANUCO,YAROWILCA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,52
HUANUCO,YAROWILCA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,51
HUANUCO,YAROWILCA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",51
HUANUCO,YAROWILCA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,44
HUANUCO,YAROWILCA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,36
HUANUCO,YAROWILCA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,23
HUANUCO,YAROWILCA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,21
HUANUCO,YAROWILCA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,19
HUANUCO,YAROWILCA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,16
HUANUCO,YAROWILCA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,13
HUANUCO,YAROWILCA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,13
HUANUCO,YAROWILCA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,11
HUANUCO,YAROWILCA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,11
HUANUCO,YAROWILCA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,10
HUANUCO,YAROWILCA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,9
HUANUCO,YAROWILCA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,9
HUANUCO,YAROWILCA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,9
HUANUCO,YAROWILCA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,6
HUANUCO,YAROWILCA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,4
HUANUCO,YAROWILCA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,3
HUANUCO,YAROWILCA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,1
ICA,CHINCHA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,25363
ICA,CHINCHA,,VOTOS EN BLANCO,19366
ICA,CHINCHA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,16175
ICA,CHINCHA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,11179
ICA,CHINCHA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,10665
ICA,CHINCHA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,9356
ICA,CHINCHA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,8019
ICA,CHINCHA,,VOTOS NULOS,7418
ICA,CHINCHA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,6166
ICA,CHINCHA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,4297
ICA,CHINCHA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3813
ICA,CHINCHA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,3756
ICA,CHINCHA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,2426
ICA,CHINCHA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1395
ICA,CHINCHA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1360
ICA,CHINCHA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,1345
ICA,CHINCHA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,996
ICA,CHINCHA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,936
ICA,CHINCHA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,852
ICA,CHINCHA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,749
ICA,CHINCHA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,664
ICA,CHINCHA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,661
ICA,CHINCHA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,614
ICA,CHINCHA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,585
ICA,CHINCHA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,541
ICA,CHINCHA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,486
ICA,CHINCHA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,433
ICA,CHINCHA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,402
ICA,CHINCHA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,368
ICA,CHINCHA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,360
ICA,CHINCHA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,309
ICA,CHINCHA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,251
ICA,CHINCHA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,204
ICA,CHINCHA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,155
ICA,CHINCHA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,127
ICA,CHINCHA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,101
ICA,CHINCHA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,89
ICA,CHINCHA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,82
ICA,ICA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,39665
ICA,ICA,,VOTOS EN BLANCO,26004
ICA,ICA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,23538
ICA,ICA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,22610
ICA,ICA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,22559
ICA,ICA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,21372
ICA,ICA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,15690
ICA,ICA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,14924
ICA,ICA,,VOTOS NULOS,11127
ICA,ICA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,8155
ICA,ICA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",7781
ICA,ICA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,4039
ICA,ICA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,3726
ICA,ICA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3503
ICA,ICA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,2578
ICA,ICA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,2050
ICA,ICA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1776
ICA,ICA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,1563
ICA,ICA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,1477
ICA,ICA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,1435
ICA,ICA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,1400
ICA,ICA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,1106
ICA,ICA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,975
ICA,ICA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,935
ICA,ICA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,879
ICA,ICA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,831
ICA,ICA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,762
ICA,ICA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,651
ICA,ICA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,447
ICA,ICA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,388
ICA,ICA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,293
ICA,ICA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,280
ICA,ICA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,204
ICA,ICA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,192
ICA,ICA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,161
ICA,ICA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,152
ICA,ICA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,132
ICA,ICA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,87
ICA,NASCA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,6687
ICA,NASCA,,VOTOS EN BLANCO,5531
ICA,NASCA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,4869
ICA,NASCA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,3522
ICA,NASCA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,3023
ICA,NASCA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,2854
ICA,NASCA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,2810
ICA,NASCA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,2669
ICA,NASCA,,VOTOS NULOS,1970
ICA,NASCA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,1407
ICA,NASCA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1032
ICA,NASCA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,615
ICA,NASCA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,561
ICA,NASCA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,451
ICA,NASCA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,445
ICA,NASCA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,432
ICA,NASCA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,431
ICA,NASCA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,367
ICA,NASCA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,328
ICA,NASCA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,258
ICA,NASCA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,230
ICA,NASCA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,194
ICA,NASCA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,188
ICA,NASCA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,160
ICA,NASCA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,141
ICA,NASCA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,135
