departamento,provincia,candidato,partido,votos,avance_pct,votos_estimados,votos_restantes,total_region,pct_region_actual,pct_region_proyectado
CUSCO,ANTA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,871,94.33,923.3541821265769,52.354182126576916,841673.0111087726,0.10348436845475106,0.10970462043332031
CUSCO,ANTA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,795,94.33,842.7859641683451,47.78596416834512,841673.0111087726,0.09445473354939964,0.1001322310499307
CUSCO,ANTA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,721,94.33,764.3379624721722,43.337962472172194,841673.0111087726,0.08566272061524169,0.09081174665031452
CUSCO,ANTA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,716,94.33,759.0374218170253,43.03742181702535,841673.0111087726,0.08506866568725804,0.090181984190881
CUSCO,ANTA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,615,94.33,651.9665005830594,36.96650058305943,841673.0111087726,0.0730687561419884,0.07746078251032376
CUSCO,ANTA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,592,94.33,627.5840135693841,35.58401356938407,841673.0111087726,0.07033610347326363,0.07456387519692954
CUSCO,ANTA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",574,94.33,608.5020672108554,34.502067210855444,841673.0111087726,0.0681975057325225,0.07229673034296884
CUSCO,ANTA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,541,94.33,573.5184988868864,32.51849888688639,841673.0111087726,0.06427674320783044,0.06814029811070756
CUSCO,ANTA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,532,94.33,563.9775257076221,31.977525707622135,841673.0111087726,0.0632074443374599,0.06700672568372722
CUSCO,ANTA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,420,94.33,445.2454150323333,25.245415032333312,841673.0111087726,0.049900613950626234,0.052900046592416226
CUSCO,ANTA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,367,94.33,389.05968408777693,22.05968408777693,841673.0111087726,0.043603631713999585,0.046224564522420845
CUSCO,ANTA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,331,94.33,350.8957913707198,19.89579137071979,841673.0111087726,0.03932643623251733,0.041690274814499446
CUSCO,ANTA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,248,94.33,262.9068164952825,14.906816495282499,841673.0111087726,0.02946512442798882,0.03123621798790291
CUSCO,ANTA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,207,94.33,219.44238312307854,12.442383123078542,841673.0111087726,0.024593874018522924,0.026072165820548
CUSCO,ANTA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,169,94.33,179.15827414396267,10.158274143962672,841673.0111087726,0.020079056565847218,0.021285971128853193
CUSCO,ANTA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,143,94.33,151.5954627371992,8.595462737199199,841673.0111087726,0.016989970940332264,0.018011206339798858
CUSCO,ANTA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,142,94.33,150.53535460616982,8.535354606169818,841673.0111087726,0.016871159954735534,0.017885253847912154
CUSCO,ANTA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,132,94.33,139.93427329587618,7.9342732958761815,841673.0111087726,0.01568305009876824,0.0166257289290451
CUSCO,ANTA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,94,94.33,99.65016431676031,5.650164316760311,841673.0111087726,0.011168232646092536,0.011839534237350298
CUSCO,ANTA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,94,94.33,99.65016431676031,5.650164316760311,841673.0111087726,0.011168232646092536,0.011839534237350298
CUSCO,ANTA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,77,94.33,81.62832608926111,4.628326089261108,841673.0111087726,0.009148445890948141,0.009698341875276309
CUSCO,ANTA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,75,94.33,79.50810982720238,4.508109827202375,841673.0111087726,0.008910823919754684,0.009446436891502897
CUSCO,ANTA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,74,94.33,78.44800169617301,4.448001696173009,841673.0111087726,0.008792012934157954,0.009320484399616193
CUSCO,ANTA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,70,94.33,74.20756917205554,4.207569172055543,841673.0111087726,0.008316768991771037,0.00881667443206937
CUSCO,ANTA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,70,94.33,74.20756917205554,4.207569172055543,841673.0111087726,0.008316768991771037,0.00881667443206937
CUSCO,ANTA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,63,94.33,66.78681225484999,3.786812254849991,841673.0111087726,0.007485092092593934,0.007935006988862434
CUSCO,ANTA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,46,94.33,48.76497402735079,2.764974027350789,841673.0111087726,0.005465305337449539,0.005793814626788444
CUSCO,ANTA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,44,94.33,46.644757765292056,2.6447577652920558,841673.0111087726,0.005227683366256081,0.005541909643015033
CUSCO,ANTA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,24,94.33,25.44259514470476,1.442595144704761,841673.0111087726,0.0028514636543214987,0.0030228598052809276
CUSCO,ANTA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,23,94.33,24.382487013675394,1.3824870136753944,841673.0111087726,0.0027326526687247695,0.002896907313394222
CUSCO,ANTA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,19,94.33,20.142054489557935,1.1420544895579354,841673.0111087726,0.002257408726337853,0.002393097345847401
CUSCO,CALCA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,10291,99.061,10388.548470134563,97.5484701345631,841673.0111087726,1.2226838527759392,1.2342736826560796
CUSCO,CALCA,,VOTOS EN BLANCO,6322,99.061,6381.9262878428435,59.92628784284352,841673.0111087726,0.7511230509425214,0.758242952264283
CUSCO,CALCA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,5842,99.061,5897.376364058508,55.37636405850844,841673.0111087726,0.6940937778560915,0.7006730982486461
CUSCO,CALCA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,5245,99.061,5294.7173963517425,49.717396351742536,841673.0111087726,0.6231636194548442,0.6290705923166979
CUSCO,CALCA,,VOTOS NULOS,3396,99.061,3428.190710774169,32.19071077416902,841673.0111087726,0.40348210708649207,0.4073067171606303
CUSCO,CALCA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,1949,99.061,1967.4745863659764,18.474586365976393,841673.0111087726,0.23156261092802505,0.23375759474265856
CUSCO,CALCA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1831,99.061,1848.3560634356606,17.356063435660644,841673.0111087726,0.21754291462761102,0.21960500563048121
CUSCO,CALCA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1016,99.061,1025.6306720101754,9.63067201017543,841673.0111087726,0.12071196136627677,0.12185619099976455
CUSCO,CALCA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,903,99.061,911.55954411928,8.559544119279963,841673.0111087726,0.10728631999384639,0.10830328786691672
CUSCO,CALCA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,738,99.061,744.9955078184148,6.995507818414808,841673.0111087726,0.08768250737038609,0.08851365054904158
CUSCO,CALCA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,734,99.061,740.9575917868788,6.957591786878766,841673.0111087726,0.08720726342799917,0.08803390176557793
CUSCO,CALCA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,663,99.061,669.2845822271125,6.284582227112537,841673.0111087726,0.0787716834506314,0.07951836085909833
CUSCO,CALCA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",612,99.061,617.801152825027,5.801152825026975,841673.0111087726,0.07271232318519821,0.07340156386993692
CUSCO,CALCA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,535,99.061,540.0712692179566,5.071269217956569,841673.0111087726,0.06356387729425007,0.06416639978826184
CUSCO,CALCA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,463,99.061,467.38878065030633,4.38878065030633,841673.0111087726,0.05500948633128558,0.05553092168591633
CUSCO,CALCA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,395,99.061,398.74420811419225,3.744208114192247,841673.0111087726,0.046930339310708,0.04737519236703445
CUSCO,CALCA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,330,99.061,333.1280726017302,3.128072601730196,841673.0111087726,0.039207625246920605,0.03957927463575029
CUSCO,CALCA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,283,99.061,285.68255923118073,2.6825592311807327,841673.0111087726,0.03362350892387434,0.03394222643005252
CUSCO,CALCA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,238,99.061,240.25600387639938,2.256003876399376,841673.0111087726,0.02827701457202153,0.02854505261608658
CUSCO,CALCA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,219,99.061,221.07590272660278,2.075902726602777,841673.0111087726,0.026019605845683674,0.026266245894634287
CUSCO,CALCA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,218,99.061,220.06642371871874,2.066423718718738,841673.0111087726,0.025900794860086947,0.02614630869876838
CUSCO,CALCA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,183,99.061,184.73465844277766,1.7346584427776577,841673.0111087726,0.021742410364201426,0.021948506843461526
CUSCO,CALCA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,163,99.061,164.54507828509705,1.5450782850970484,841673.0111087726,0.019366190652266847,0.019549762926143327
CUSCO,CALCA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,154,99.061,155.45976721414075,1.4597672141407543,841673.0111087726,0.018296891781896283,0.018470328163350137
CUSCO,CALCA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,149,99.061,150.41237217472062,1.4123721747206162,841673.0111087726,0.017702836853912638,0.01787064218402059
CUSCO,CALCA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,134,99.061,135.27018705646014,1.270187056460145,841673.0111087726,0.0159206720699617,0.016071584246031938
CUSCO,CALCA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,100,99.061,100.94790078840309,0.9479007884030892,841673.0111087726,0.01188109855967291,0.011993719586590998
CUSCO,CALCA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,91,99.061,91.86258971744681,0.8625897174468093,841673.0111087726,0.010811799689302348,0.01091428482379781
CUSCO,CALCA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,91,99.061,91.86258971744681,0.8625897174468093,841673.0111087726,0.010811799689302348,0.01091428482379781
CUSCO,CALCA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,74,99.061,74.70144658341829,0.7014465834182886,841673.0111087726,0.008792012934157954,0.00887535249407734
CUSCO,CALCA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,57,99.061,57.54030344938976,0.5403034493897607,841673.0111087726,0.006772226179013559,0.0068364201643568686
CUSCO,CALCA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,46,99.061,46.436034362665424,0.43603436266542417,841673.0111087726,0.005465305337449539,0.005517111009831859
CUSCO,CALCA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,45,99.061,45.42655535478139,0.4265553547813923,841673.0111087726,0.00534649435185281,0.00539717381396595
CUSCO,CALCA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,43,99.061,43.40759733901333,0.4075973390133285,841673.0111087726,0.005108872380659352,0.005157299422234129
CUSCO,CALCA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,37,99.061,37.350723291709144,0.3507232917091443,841673.0111087726,0.004396006467078977,0.00443767624703867
CUSCO,CALCA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,36,99.061,36.34124428382511,0.3412442838251124,841673.0111087726,0.004277195481482247,0.00431773905117276
CUSCO,CALCA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,31,99.061,31.29384924440496,0.2938492444049601,841673.0111087726,0.0036831405534986025,0.00371805307184321
CUSCO,CALCA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,19,99.061,19.180101149796588,0.1801011497965881,841673.0111087726,0.002257408726337853,0.00227880672145229
CUSCO,CANAS,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,7047,98.305,7168.506179746706,121.50617974670604,841673.0111087726,0.8372610155001501,0.8516972844719495
CUSCO,CANAS,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3705,98.305,3768.8825593815163,63.88255938151633,841673.0111087726,0.44019470163588137,0.4477846514784408
CUSCO,CANAS,,VOTOS EN BLANCO,2409,98.305,2450.536595290168,41.53659529016795,841673.0111087726,0.28621566430252043,0.29115066812727775
CUSCO,CANAS,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,2012,98.305,2046.6914195615684,34.69141956156841,841673.0111087726,0.23904770302061898,0.24316942477047854
CUSCO,CANAS,,VOTOS NULOS,1465,98.305,1490.25990539647,25.259905396470003,841673.0111087726,0.17405809389920815,0.17705924815544288
CUSCO,CANAS,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,924,98.305,939.9318447688316,15.931844768831638,841673.0111087726,0.1097813506913777,0.11167422887073668
CUSCO,CANAS,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,478,98.305,486.241798484309,8.241798484309015,841673.0111087726,0.05679165111523651,0.05777086731624689
CUSCO,CANAS,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,437,98.305,444.5348659783327,7.534865978332675,841673.0111087726,0.05192040070577062,0.05281562555899559
CUSCO,CANAS,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,436,98.305,443.51762372208935,7.517623722089354,841673.0111087726,0.051801589720173895,0.05269476600394068
CUSCO,CANAS,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,330,98.305,335.689944560297,5.689944560297022,841673.0111087726,0.039207625246920605,0.039883653168120245
CUSCO,CANAS,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,310,98.305,315.34509943543054,5.345099435430541,841673.0111087726,0.036831405534986025,0.03746646206702205
CUSCO,CANAS,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,276,98.305,280.7588627231575,4.758862723157506,841673.0111087726,0.03279183202469724,0.03335723719515511
CUSCO,CANAS,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,276,98.305,280.7588627231575,4.758862723157506,841673.0111087726,0.03279183202469724,0.03335723719515511
CUSCO,CANAS,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,194,98.305,197.3449977112049,3.344997711204911,841673.0111087726,0.023049331205765446,0.023446753680652504
CUSCO,CANAS,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,175,98.305,178.01739484258175,3.0173948425817514,841673.0111087726,0.020791922479427596,0.021150422134609218
CUSCO,CANAS,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,172,98.305,174.96566807385176,2.9656680738517593,841673.0111087726,0.020435489522637407,0.020787843469444487
CUSCO,CANAS,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",142,98.305,144.44840038655204,2.448400386552038,841673.0111087726,0.016871159954735534,0.017162056817797193
CUSCO,CANAS,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,124,98.305,126.13803977417221,2.1380397741722135,841673.0111087726,0.01473256221399441,0.014986584826808818
CUSCO,CANAS,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,100,98.305,101.72422562433242,1.7242256243324192,841673.0111087726,0.01188109855967291,0.012085955505490981
CUSCO,CANAS,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,94,98.305,95.62077208687248,1.6207720868724778,841673.0111087726,0.011168232646092536,0.011360798175161523
CUSCO,CANAS,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,56,98.305,56.96556634962616,0.9655663496261582,841673.0111087726,0.0066534151934168305,0.0067681350830749495
CUSCO,CANAS,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,54,98.305,54.93108183713951,0.9310818371395087,841673.0111087726,0.006415793222223372,0.00652641597296513
CUSCO,CANAS,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,53,98.305,53.91383958089619,0.9138395808961874,841673.0111087726,0.006296982236626643,0.006405556417910221
CUSCO,CANAS,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,51,98.305,51.87935506840954,0.8793550684095379,841673.0111087726,0.006059360265433185,0.006163837307800401
CUSCO,CANAS,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,51,98.305,51.87935506840954,0.8793550684095379,841673.0111087726,0.006059360265433185,0.006163837307800401
CUSCO,CANAS,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,46,98.305,46.79314378719292,0.7931437871929177,841673.0111087726,0.005465305337449539,0.005559539532525852
CUSCO,CANAS,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,45,98.305,45.77590153094959,0.7759015309495894,841673.0111087726,0.00534649435185281,0.005438679977470941
CUSCO,CANAS,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,37,98.305,37.637963481003,0.6379634810029984,841673.0111087726,0.004396006467078977,0.004471803537031664
CUSCO,CANAS,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,37,98.305,37.637963481003,0.6379634810029984,841673.0111087726,0.004396006467078977,0.004471803537031664
CUSCO,CANAS,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,27,98.305,27.465540918569754,0.4655409185697543,841673.0111087726,0.003207896611111686,0.003263207986482565
CUSCO,CANAS,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,21,98.305,21.36208738110981,0.3620873811098093,841673.0111087726,0.0024950306975313114,0.0025380506561531063
CUSCO,CANAS,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,15,98.305,15.258633843649864,0.2586338436498643,841673.0111087726,0.0017821647839509369,0.0018128933258236475
CUSCO,CANAS,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,14,98.305,14.24139158740654,0.24139158740653954,841673.0111087726,0.0016633537983542076,0.0016920337707687374
CUSCO,CANAS,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,14,98.305,14.24139158740654,0.24139158740653954,841673.0111087726,0.0016633537983542076,0.0016920337707687374
CUSCO,CANAS,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,11,98.305,11.189664818676567,0.18966481867656704,841673.0111087726,0.0013069208415640203,0.001329455105604008
CUSCO,CANAS,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,10,98.305,10.172422562433242,0.17242256243324228,841673.0111087726,0.001188109855967291,0.001208595550549098
CUSCO,CANAS,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,9,98.305,9.155180306189918,0.15518030618991752,841673.0111087726,0.0010692988703705619,0.0010877359954941884
CUSCO,CANAS,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,8,98.305,8.137938049946595,0.13793804994659453,841673.0111087726,0.0009504878847738328,0.0009668764404392787
CUSCO,CANCHIS,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,14035,97.931,14331.519130816596,296.51913081659586,841673.0111087726,1.667512182850093,1.7027419130306982
CUSCO,CANCHIS,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10918,97.931,11148.66589741757,230.6658974175698,841673.0111087726,1.2971783407450885,1.324583983360824
CUSCO,CANCHIS,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7686,97.931,7848.383045205297,162.3830452052971,841673.0111087726,0.91318123529646,0.9324741249414995
CUSCO,CANCHIS,,VOTOS EN BLANCO,6418,97.931,6553.593856899245,135.5938568992451,841673.0111087726,0.7625289055598075,0.7786389453388686
CUSCO,CANCHIS,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,4145,97.931,4232.571912877434,87.57191287743444,841673.0111087726,0.4924715352984422,0.5028760405780011
CUSCO,CANCHIS,,VOTOS NULOS,3019,97.931,3082.782775627738,63.78277562773792,841673.0111087726,0.35869036551652517,0.36626845995295176
CUSCO,CANCHIS,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,2032,97.931,2074.930308074052,42.930308074051936,841673.0111087726,0.24142392273255353,0.24652451494680286
CUSCO,CANCHIS,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,1593,97.931,1626.6555023434867,33.65550234348666,841673.0111087726,0.18926590005558946,0.19326454345977215
CUSCO,CANCHIS,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1528,97.931,1560.282239536,32.282239535999906,841673.0111087726,0.18154318599180208,0.18537867068834393
CUSCO,CANCHIS,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1497,97.931,1528.6272988124292,31.627298812429217,841673.0111087726,0.1778600454383035,0.18161771598197046
CUSCO,CANCHIS,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1109,97.931,1132.429976207738,23.429976207738036,841673.0111087726,0.1317613830267726,0.13454512159252185
CUSCO,CANCHIS,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1038,97.931,1059.92995067956,21.92995067956008,841673.0111087726,0.12332580304940481,0.125931322103731
CUSCO,CANCHIS,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,1022,97.931,1043.5919167577172,21.591916757717172,841673.0111087726,0.12142482727985715,0.12399018419076407
CUSCO,CANCHIS,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,822,97.931,839.3664927346805,17.36649273468049,841673.0111087726,0.09766263016051133,0.09972596027867715
CUSCO,CANCHIS,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,778,97.931,794.4368994496125,16.436899449612497,841673.0111087726,0.09243494679425523,0.09438783101801805
CUSCO,CANCHIS,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,768,97.931,784.2256282484607,16.22562824846068,841673.0111087726,0.09124683693828796,0.09317461982241369
CUSCO,CANCHIS,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,648,97.931,661.6903738346386,13.690373834638649,841673.0111087726,0.07698951866668047,0.07861608547516155
CUSCO,CANCHIS,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,530,97.931,541.1973736610471,11.197373661047095,841673.0111087726,0.06296982236626643,0.06430019336703029
CUSCO,CANCHIS,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,342,97.931,349.22547507939265,7.225475079392652,841673.0111087726,0.040633357074081354,0.0414918228896686
CUSCO,CANCHIS,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,304,97.931,310.4226445150157,6.422644515015691,841673.0111087726,0.03611853962140565,0.036881620346372095
CUSCO,CANCHIS,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,243,97.931,248.1338901879895,5.133890187989493,841673.0111087726,0.028871069500005172,0.029481032053185585
CUSCO,CANCHIS,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,206,97.931,210.3521867437277,4.352186743727714,841673.0111087726,0.024475063032926195,0.024992150629449504
