departamento,provincia,candidato,partido,votos,actas_total,actas_procesadas,avance_pct,votos_validos_prov,votos_estimados,votos_restantes
SAN MARTIN,SAN MARTÍN,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,188,574,533,92.857,93236,202.4618499413076,14.461849941307605
SAN MARTIN,SAN MARTÍN,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,170,574,533,92.857,93236,183.0772047341611,13.077204734161114
SAN MARTIN,SAN MARTÍN,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,161,574,533,92.857,93236,173.3848821305879,12.384882130587897
SAN MARTIN,SAN MARTÍN,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,118,574,533,92.857,93236,127.07711858018243,9.077118580182429
SAN MARTIN,SAN MARTÍN,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,83,574,533,92.857,93236,89.38475289961984,6.384752899619841
SAN MARTIN,SAN MARTÍN,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,49,574,533,92.857,93236,52.76931195278762,3.7693119527876178
SAN MARTIN,TOCACHE,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,6906,233,164,70.386,23034,9811.610263404655,2905.6102634046547
SAN MARTIN,TOCACHE,,VOTOS EN BLANCO,6822,233,164,70.386,23034,9692.268348819369,2870.268348819369
SAN MARTIN,TOCACHE,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,4370,233,164,70.386,23034,6208.621032591709,1838.621032591709
SAN MARTIN,TOCACHE,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3077,233,164,70.386,23034,4371.60799022533,1294.6079902253296
SAN MARTIN,TOCACHE,,VOTOS NULOS,2298,233,164,70.386,23034,3264.8538061546333,966.8538061546333
SAN MARTIN,TOCACHE,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1068,233,164,70.386,23034,1517.3471997272186,449.3471997272186
SAN MARTIN,TOCACHE,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1037,233,164,70.386,23034,1473.3043502969342,436.3043502969342
SAN MARTIN,TOCACHE,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1022,233,164,70.386,23034,1451.9932941209902,429.9932941209902
SAN MARTIN,TOCACHE,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,576,233,164,70.386,23034,818.3445571562528,242.3445571562528
SAN MARTIN,TOCACHE,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,448,233,164,70.386,23034,636.4902111215299,188.4902111215299
SAN MARTIN,TOCACHE,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,397,233,164,70.386,23034,564.03262012332,167.03262012332004
SAN MARTIN,TOCACHE,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,392,233,164,70.386,23034,556.9289347313387,164.9289347313387
SAN MARTIN,TOCACHE,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,301,233,164,70.386,23034,427.6418605972779,126.64186059727791
SAN MARTIN,TOCACHE,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,289,233,164,70.386,23034,410.59301565652265,121.59301565652265
SAN MARTIN,TOCACHE,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,279,233,164,70.386,23034,396.3856448725599,117.38564487255991
SAN MARTIN,TOCACHE,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,277,233,164,70.386,23034,393.5441707157674,116.5441707157674
SAN MARTIN,TOCACHE,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,251,233,164,70.386,23034,356.6050066774643,105.6050066774643
SAN MARTIN,TOCACHE,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,231,233,164,70.386,23034,328.19026510953887,97.19026510953887
SAN MARTIN,TOCACHE,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,220,233,164,70.386,23034,312.56215724717987,92.56215724717987
SAN MARTIN,TOCACHE,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,216,233,164,70.386,23034,306.8792089335948,90.87920893359478
SAN MARTIN,TOCACHE,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",214,233,164,70.386,23034,304.0377347768022,90.03773477680221
SAN MARTIN,TOCACHE,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,212,233,164,70.386,23034,301.1962606200097,89.1962606200097
SAN MARTIN,TOCACHE,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,161,233,164,70.386,23034,228.7386696217998,67.7386696217998
SAN MARTIN,TOCACHE,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,149,233,164,70.386,23034,211.68982468104454,62.68982468104454
SAN MARTIN,TOCACHE,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,139,233,164,70.386,23034,197.48245389708183,58.482453897081825
SAN MARTIN,TOCACHE,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,139,233,164,70.386,23034,197.48245389708183,58.482453897081825
SAN MARTIN,TOCACHE,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,108,233,164,70.386,23034,153.4396044667974,45.43960446679739
SAN MARTIN,TOCACHE,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,89,233,164,70.386,23034,126.44559997726822,37.445599977268216
SAN MARTIN,TOCACHE,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,84,233,164,70.386,23034,119.34191458528686,35.34191458528686
SAN MARTIN,TOCACHE,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,65,233,164,70.386,23034,92.34791009575768,27.347910095757683
SAN MARTIN,TOCACHE,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,57,233,164,70.386,23034,80.98201346858751,23.98201346858751
SAN MARTIN,TOCACHE,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,49,233,164,70.386,23034,69.61611684141734,20.616116841417337
SAN MARTIN,TOCACHE,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,45,233,164,70.386,23034,63.933168527832244,18.933168527832244
SAN MARTIN,TOCACHE,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,43,233,164,70.386,23034,61.0916943710397,18.0916943710397
SAN MARTIN,TOCACHE,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,39,233,164,70.386,23034,55.408746057454614,16.408746057454614
SAN MARTIN,TOCACHE,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,37,233,164,70.386,23034,52.56727190066207,15.567271900662071
SAN MARTIN,TOCACHE,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,33,233,164,70.386,23034,46.88432358707698,13.884323587076977
SAN MARTIN,TOCACHE,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,14,233,164,70.386,23034,19.89031909754781,5.89031909754781
TACNA,CANDARAVE,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,887,24,22,91.667,3579,967.6328449714729,80.63284497147288
TACNA,CANDARAVE,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,660,24,22,91.667,3579,719.9973818277025,59.9973818277025
TACNA,CANDARAVE,,VOTOS EN BLANCO,410,24,22,91.667,3579,447.2711008323606,37.27110083236062
TACNA,CANDARAVE,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,370,24,22,91.667,3579,403.6348958731059,33.634895873105904
TACNA,CANDARAVE,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,215,24,22,91.667,3579,234.54460165599397,19.544601655993972
TACNA,CANDARAVE,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,180,24,22,91.667,3579,196.36292231664612,16.36292231664612
TACNA,CANDARAVE,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,180,24,22,91.667,3579,196.36292231664612,16.36292231664612
TACNA,CANDARAVE,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,142,24,22,91.667,3579,154.90852760535415,12.908527605354152
TACNA,CANDARAVE,,VOTOS NULOS,136,24,22,91.667,3579,148.36309686146595,12.363096861465948
TACNA,CANDARAVE,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,127,24,22,91.667,3579,138.54495074563366,11.544950745633656
TACNA,CANDARAVE,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",120,24,22,91.667,3579,130.90861487776408,10.90861487776408
TACNA,CANDARAVE,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,114,24,22,91.667,3579,124.36318413387588,10.363184133875876
TACNA,CANDARAVE,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,105,24,22,91.667,3579,114.54503801804357,9.54503801804357
TACNA,CANDARAVE,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,75,24,22,91.667,3579,81.81788429860255,6.81788429860255
TACNA,CANDARAVE,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,61,24,22,91.667,3579,66.54521256286341,5.545212562863412
TACNA,CANDARAVE,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,50,24,22,91.667,3579,54.54525619906837,4.545256199068369
TACNA,CANDARAVE,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,49,24,22,91.667,3579,53.454351075087004,4.454351075087004
TACNA,CANDARAVE,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,48,24,22,91.667,3579,52.36344595110563,4.363445951105632
TACNA,CANDARAVE,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,37,24,22,91.667,3579,40.36348958731059,3.363489587310589
TACNA,CANDARAVE,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,28,24,22,91.667,3579,30.545343471478287,2.5453434714782865
TACNA,CANDARAVE,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,22,24,22,91.667,3579,23.999912727590083,1.9999127275900825
TACNA,CANDARAVE,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,20,24,22,91.667,3579,21.818102479627346,1.8181024796273455
TACNA,CANDARAVE,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,16,24,22,91.667,3579,17.45448198370188,1.4544819837018785
TACNA,CANDARAVE,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,14,24,22,91.667,3579,15.272671735739143,1.2726717357391433
TACNA,CANDARAVE,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,10,24,22,91.667,3579,10.909051239813673,0.9090512398136728
TACNA,CANDARAVE,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,7,24,22,91.667,3579,7.636335867869572,0.6363358678695716
TACNA,CANDARAVE,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,5,24,22,91.667,3579,5.454525619906836,0.4545256199068364
TACNA,CANDARAVE,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,5,24,22,91.667,3579,5.454525619906836,0.4545256199068364
TACNA,CANDARAVE,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,5,24,22,91.667,3579,5.454525619906836,0.4545256199068364
TACNA,CANDARAVE,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,4,24,22,91.667,3579,4.36362049592547,0.36362049592546963
TACNA,CANDARAVE,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,4,24,22,91.667,3579,4.36362049592547,0.36362049592546963
TACNA,CANDARAVE,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,3,24,22,91.667,3579,3.272715371944102,0.272715371944102
TACNA,CANDARAVE,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,3,24,22,91.667,3579,3.272715371944102,0.272715371944102
TACNA,CANDARAVE,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,3,24,22,91.667,3579,3.272715371944102,0.272715371944102
TACNA,CANDARAVE,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,3,24,22,91.667,3579,3.272715371944102,0.272715371944102
TACNA,CANDARAVE,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3,24,22,91.667,3579,3.272715371944102,0.272715371944102
TACNA,CANDARAVE,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,2,24,22,91.667,3579,2.181810247962735,0.18181024796273482
TACNA,CANDARAVE,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,2,24,22,91.667,3579,2.181810247962735,0.18181024796273482
TACNA,JORGE BASADRE,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,1417,43,39,90.698,7616,1562.3277249773978,145.3277249773978
TACNA,JORGE BASADRE,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1280,43,39,90.698,7616,1411.2769851595406,131.27698515954057
TACNA,JORGE BASADRE,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,989,43,39,90.698,7616,1090.4319830646764,101.43198306467639
TACNA,JORGE BASADRE,,VOTOS EN BLANCO,669,43,39,90.698,7616,737.6127367747912,68.61273677479119
TACNA,JORGE BASADRE,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,649,43,39,90.698,7616,715.5615338816733,66.56153388167331
TACNA,JORGE BASADRE,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",442,43,39,90.698,7616,487.3315839379039,45.33158393790387
TACNA,JORGE BASADRE,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,401,43,39,90.698,7616,442.1266180070123,41.126618007012326
TACNA,JORGE BASADRE,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,342,43,39,90.698,7616,377.0755694723148,35.07556947231478
TACNA,JORGE BASADRE,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,333,43,39,90.698,7616,367.15252817041176,34.152528170411756
TACNA,JORGE BASADRE,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,325,43,39,90.698,7616,358.3320470131646,33.33204701316458
TACNA,JORGE BASADRE,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,305,43,39,90.698,7616,336.28084412004677,31.280844120046766
TACNA,JORGE BASADRE,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,278,43,39,90.698,7616,306.51172021433774,28.511720214337743
TACNA,JORGE BASADRE,,VOTOS NULOS,248,43,39,90.698,7616,273.434915874661,25.434915874660987
TACNA,JORGE BASADRE,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,151,43,39,90.698,7616,166.48658184303954,15.486581843039545
TACNA,JORGE BASADRE,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,116,43,39,90.698,7616,127.89697678008336,11.896976780083364
TACNA,JORGE BASADRE,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,99,43,39,90.698,7616,109.15345432093322,10.153454320933221
TACNA,JORGE BASADRE,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,72,43,39,90.698,7616,79.38433041522416,7.384330415224156
TACNA,JORGE BASADRE,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,64,43,39,90.698,7616,70.56384925797703,6.563849257977026
TACNA,JORGE BASADRE,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,50,43,39,90.698,7616,55.12800723279455,5.128007232794552
TACNA,JORGE BASADRE,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,47,43,39,90.698,7616,51.82032679882688,4.820326798826883
TACNA,JORGE BASADRE,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,39,43,39,90.698,7616,42.99984564157975,3.9998456415797534
TACNA,JORGE BASADRE,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,39,43,39,90.698,7616,42.99984564157975,3.9998456415797534
TACNA,JORGE BASADRE,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,24,43,39,90.698,7616,26.461443471741386,2.4614434717413864
TACNA,JORGE BASADRE,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,22,43,39,90.698,7616,24.256323182429604,2.256323182429604
TACNA,JORGE BASADRE,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,20,43,39,90.698,7616,22.05120289311782,2.0512028931178214
TACNA,JORGE BASADRE,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,19,43,39,90.698,7616,20.948642748461932,1.948642748461932
TACNA,JORGE BASADRE,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,16,43,39,90.698,7616,17.640962314494256,1.6409623144942564
TACNA,JORGE BASADRE,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,16,43,39,90.698,7616,17.640962314494256,1.6409623144942564
TACNA,JORGE BASADRE,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,12,43,39,90.698,7616,13.230721735870693,1.2307217358706932
TACNA,JORGE BASADRE,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,12,43,39,90.698,7616,13.230721735870693,1.2307217358706932
TACNA,JORGE BASADRE,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,9,43,39,90.698,7616,9.92304130190302,0.9230413019030195
TACNA,JORGE BASADRE,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,7,43,39,90.698,7616,7.717921012591238,0.7179210125912379
TACNA,JORGE BASADRE,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,7,43,39,90.698,7616,7.717921012591238,0.7179210125912379
TACNA,JORGE BASADRE,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,4,43,39,90.698,7616,4.410240578623564,0.4102405786235641
TACNA,JORGE BASADRE,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,3,43,39,90.698,7616,3.3076804339676733,0.3076804339676733
TACNA,JORGE BASADRE,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,3,43,39,90.698,7616,3.3076804339676733,0.3076804339676733
TACNA,JORGE BASADRE,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,2,43,39,90.698,7616,2.205120289311782,0.20512028931178206
TACNA,JORGE BASADRE,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,2,43,39,90.698,7616,2.205120289311782,0.20512028931178206
TACNA,TACNA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,28024,945,901,95.344,194069,29392.515522738715,1368.515522738715
TACNA,TACNA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,23006,945,901,95.344,194069,24129.46803154892,1123.4680315489204
TACNA,TACNA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,21683,945,901,95.344,194069,22741.86105051183,1058.8610505118304
TACNA,TACNA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,18838,945,901,95.344,194069,19757.929182748783,919.9291827487832
TACNA,TACNA,,VOTOS EN BLANCO,16316,945,901,95.344,194069,17112.77059909381,796.7705990938084
TACNA,TACNA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,14585,945,901,95.344,194069,15297.239469709684,712.2394697096843
TACNA,TACNA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,13518,945,901,95.344,194069,14178.133915086424,660.1339150864242
TACNA,TACNA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",13218,945,901,95.344,194069,13863.48380600772,645.48380600772
TACNA,TACNA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,12626,945,901,95.344,194069,13242.574257425744,616.5742574257438
TACNA,TACNA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,10163,945,901,95.344,194069,10659.29686188958,496.2968618895793
TACNA,TACNA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,9703,945,901,95.344,194069,10176.833361302233,473.83336130223324
TACNA,TACNA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,8423,945,901,95.344,194069,8834.326229233093,411.3262292330928
TACNA,TACNA,,VOTOS NULOS,8065,945,901,95.344,194069,8458.843765732507,393.84376573250665
TACNA,TACNA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,2303,945,901,95.344,194069,2415.4640040275217,112.4640040275217
TACNA,TACNA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,2266,945,901,95.344,194069,2376.657157241148,110.65715724114807
TACNA,TACNA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,1936,945,901,95.344,194069,2030.542037254573,94.54203725457296
TACNA,TACNA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,1594,945,901,95.344,194069,1671.8409129048498,77.8409129048498
TACNA,TACNA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1456,945,901,95.344,194069,1527.1018627286458,71.10186272864576
TACNA,TACNA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,1127,945,901,95.344,194069,1182.035576439,55.0355764389999
TACNA,TACNA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1110,945,901,95.344,194069,1164.2054035912067,54.20540359120673
TACNA,TACNA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,1074,945,901,95.344,194069,1126.4473905017621,52.44739050176213
TACNA,TACNA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,936,945,901,95.344,194069,981.7083403255581,45.70834032555808
TACNA,TACNA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,910,945,901,95.344,194069,954.4386642054036,44.4386642054036
TACNA,TACNA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,806,945,901,95.344,194069,845.3599597247861,39.35995972478611
TACNA,TACNA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,709,945,901,95.344,194069,743.6230911226717,34.62309112267167
TACNA,TACNA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,696,945,901,95.344,194069,729.9882530625945,33.98825306259448
TACNA,TACNA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,633,945,901,95.344,194069,663.9117301560665,30.911730156066483
TACNA,TACNA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,470,945,901,95.344,194069,492.95183755663703,22.95183755663703
TACNA,TACNA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,457,945,901,95.344,194069,479.31699949655984,22.316999496559845
TACNA,TACNA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,416,945,901,95.344,194069,436.31481792247024,20.31481792247024
TACNA,TACNA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,305,945,901,95.344,194069,319.8942775633496,14.89427756334959
TACNA,TACNA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,285,945,901,95.344,194069,298.9176036247693,13.9176036247693
TACNA,TACNA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,255,945,901,95.344,194069,267.45259271689883,12.452592716898835
TACNA,TACNA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,154,945,901,95.344,194069,161.5203893270683,7.520389327068301
TACNA,TACNA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,128,945,901,95.344,194069,134.25071320691393,6.250713206913929
TACNA,TACNA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,110,945,901,95.344,194069,115.37170666219164,5.371706662191642
TACNA,TACNA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,74,945,901,95.344,194069,77.61369357274711,3.61369357274711
TACNA,TACNA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,72,945,901,95.344,194069,75.51602617888908,3.516026178889078
TACNA,TARATA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,974,29,27,93.103,4679,1046.1531851820027,72.15318518200274
TACNA,TARATA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,710,29,27,93.103,4679,762.596264352384,52.59626435238397
TACNA,TARATA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,652,29,27,93.103,4679,700.2996681095132,48.29966810951316
TACNA,TARATA,,VOTOS EN BLANCO,567,29,27,93.103,4679,609.0029322363405,42.002932236340484
TACNA,TARATA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,318,29,27,93.103,4679,341.5572000902227,23.557200090222693
TACNA,TARATA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,303,29,27,93.103,4679,325.4460114067216,22.446011406721595
